month,site_id,supplier_id,supplier_name,commodity,category,country,tier,is_single_source,on_contract,qty,market_ppi_index,standard_unit_price,actual_unit_price,baseline_unit_price,actual_spend,standard_spend,ppv_usd,savings_usd
2022-02-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,43165,113.66,0.9336,1.0771,1.0968,46491.69,40298.94,6192.75,852.61
2022-02-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,22171,113.66,0.9336,1.1437,1.1366,25359.1,20699.73,4659.37,-158.46
2022-02-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,10528,113.66,0.9336,1.2043,1.2048,12679.55,9829.44,2850.11,5.18
2022-02-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,70876,113.66,0.9336,1.082,1.0968,76689.0,66170.11,10518.89,1049.47
2022-02-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,37218,113.66,0.9336,1.1239,1.1366,41830.36,34747.22,7083.15,472.22
2022-02-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,17486,113.66,0.9336,1.1961,1.2048,20915.18,16325.44,4589.74,152.54
2022-03-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,143502,137.65,0.9336,1.323,1.3283,189860.21,133973.92,55886.29,757.37
2022-03-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,75480,137.65,0.9336,1.372,1.3765,103560.12,70468.4,33091.72,338.51
2022-03-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,35907,137.65,0.9336,1.442,1.4591,51780.06,33523.49,18256.57,612.61
2022-03-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,99506,137.65,0.9336,1.3269,1.3283,132034.61,92899.38,39135.23,142.27
2022-03-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,53345,137.65,0.9336,1.35,1.3765,72018.88,49803.57,22215.31,1411.52
2022-03-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,25709,137.65,0.9336,1.4006,1.4591,36009.44,24002.81,12006.63,1503.69
2022-03-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,74421,137.65,0.9336,1.3159,1.3283,97929.61,69479.97,28449.64,926.23
2022-03-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,39678,137.65,0.9336,1.3462,1.3765,53416.15,37043.46,16372.68,1200.74
2022-03-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,18661,137.65,0.9336,1.4312,1.4591,26708.07,17422.16,9285.91,520.4
2022-03-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,30633,137.65,0.9336,1.3465,1.3283,41249.01,28599.79,12649.22,-557.34
2022-03-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,16169,137.65,0.9336,1.3915,1.3765,22499.46,15096.03,7403.43,-241.88
2022-03-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,7811,137.65,0.9336,1.4401,1.4591,11249.73,7292.84,3956.89,147.99
2022-03-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,136359,137.65,0.9336,1.2716,1.3283,173395.96,127304.83,46091.13,7732.86
2022-03-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,69618,137.65,0.9336,1.3585,1.3765,94579.61,64995.68,29583.94,1250.02
2022-03-01,P-GRN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,33552,137.65,0.9336,1.4094,1.4591,47289.81,31324.61,15965.2,1666.3
2022-03-01,P-GRP,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,58335,137.65,0.9336,1.3045,1.3283,76100.12,54462.41,21637.72,1388.78
2022-03-01,P-GRP,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,28822,137.65,0.9336,1.4402,1.3765,41509.16,26908.74,14600.42,-1834.91
2022-03-01,P-GRP,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,13997,137.65,0.9336,1.4827,1.4591,20754.58,13068.2,7686.37,-330.75
2022-03-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,30604,137.65,0.9336,1.3316,1.3283,40754.86,28572.67,12182.19,-101.77
2022-03-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,15858,137.65,0.9336,1.4018,1.3765,22229.92,14805.53,7424.39,-400.64
2022-03-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,7552,137.65,0.9336,1.4716,1.4591,11114.96,7051.28,4063.69,-94.77
2022-03-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,52783,137.65,0.9336,1.3571,1.3283,71631.52,49278.62,22352.89,-1518.08
2022-03-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,28635,137.65,0.9336,1.3644,1.3765,39071.74,26734.35,12337.39,345.39
2022-03-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,13773,137.65,0.9336,1.4184,1.4591,19535.87,12858.57,6677.3,560.33
2022-04-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,123306,144.55,0.9336,1.3773,1.3949,169831.26,115118.58,54712.68,2169.36
2022-04-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,65311,144.55,0.9336,1.4184,1.4455,92635.23,60975.03,31660.21,1772.87
2022-04-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,30699,144.55,0.9336,1.5087,1.5322,46317.62,28661.47,17656.15,721.76
2022-04-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,100651,144.55,0.9336,1.4258,1.3949,143510.5,93967.93,49542.57,-3111.44
2022-04-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,53739,144.55,0.9336,1.4566,1.4455,78278.45,50170.84,28107.61,-598.56
2022-04-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,25443,144.55,0.9336,1.5383,1.5322,39139.23,23754.44,15384.78,-153.29
2022-04-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,63601,144.55,0.9336,1.409,1.3949,89614.78,59378.09,30236.69,-896.97
2022-04-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,34362,144.55,0.9336,1.4225,1.4455,48880.79,32080.96,16799.83,790.41
2022-04-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,15410,144.55,0.9336,1.5859,1.5322,24440.4,14387.6,10052.8,-827.38
2022-04-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,26493,144.55,0.9336,1.4151,1.3949,37490.56,24734.68,12755.88,-534.06
2022-04-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,14361,144.55,0.9336,1.4239,1.4455,20449.39,13407.55,7041.85,309.62
2022-04-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,6548,144.55,0.9336,1.5613,1.5322,10224.7,6113.84,4110.86,-190.63
2022-04-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,133862,144.55,0.9336,1.3836,1.3949,185217.91,124974.21,60243.7,1508.17
2022-04-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,69391,144.55,0.9336,1.4559,1.4455,101027.95,64783.63,36244.31,-722.95
2022-04-01,P-GRN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,32550,144.55,0.9336,1.5519,1.5322,50513.97,30388.81,20125.17,-639.68
2022-04-01,P-GRP,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,56192,144.55,0.9336,1.3607,1.3949,76462.67,52460.96,24001.71,1920.13
2022-04-01,P-GRP,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,28496,144.55,0.9336,1.4636,1.4455,41706.91,26603.97,15102.94,-515.78
2022-04-01,P-GRP,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,14007,144.55,0.9336,1.4888,1.5322,20853.45,13077.08,7776.37,608.73
2022-04-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,28598,144.55,0.9336,1.3546,1.3949,38738.62,26699.29,12039.33,1153.24
2022-04-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,14194,144.55,0.9336,1.4886,1.4455,21130.16,13252.24,7877.92,-611.62
2022-04-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,6788,144.55,0.9336,1.5564,1.5322,10565.08,6337.29,4227.79,-164.28
2022-04-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,51649,144.55,0.9336,1.3784,1.3949,71192.92,48220.43,22972.49,854.04
2022-04-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,26335,144.55,0.9336,1.4745,1.4455,38832.5,24587.04,14245.46,-764.2
2022-04-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,12451,144.55,0.9336,1.5594,1.5322,19416.25,11624.48,7791.77,-338.08
2022-05-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,121686,160.88,0.9336,1.5715,1.5525,191226.08,113606.06,77620.03,-2309.53
2022-05-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,68413,160.88,0.9336,1.5246,1.6088,104305.14,63871.07,40434.07,5758.89
2022-05-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,30239,160.88,0.9336,1.7247,1.7053,52152.57,28231.3,23921.27,-584.85
2022-05-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,92918,160.88,0.9336,1.5504,1.5525,144057.85,86749.03,57308.82,197.91
2022-05-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,48880,160.88,0.9336,1.6075,1.6088,78577.01,45634.7,32942.31,61.7
2022-05-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,22412,160.88,0.9336,1.753,1.7053,39288.5,20924.06,18364.44,-1068.3
2022-05-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,62783,160.88,0.9336,1.5425,1.5525,96841.17,58614.9,38226.27,630.09
2022-05-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,34152,160.88,0.9336,1.5467,1.6088,52822.46,31884.99,20937.46,2122.47
2022-05-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,15564,160.88,0.9336,1.6969,1.7053,26411.23,14531.05,11880.17,131.42
2022-05-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,23538,160.88,0.9336,1.5187,1.5525,35746.91,21975.17,13771.75,795.8
2022-05-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,12103,160.88,0.9336,1.611,1.6088,19498.32,11299.43,8198.89,-26.89
2022-05-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,5571,160.88,0.9336,1.7498,1.7053,9749.16,5201.75,4547.41,-247.56
2022-05-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,107383,160.88,0.9336,1.5607,1.5525,167597.82,100253.22,67344.6,-885.82
2022-05-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,58107,160.88,0.9336,1.5733,1.6088,91416.99,54248.73,37168.26,2065.61
2022-05-01,P-GRN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,26919,160.88,0.9336,1.698,1.7053,45708.5,25132.28,20576.22,198.5
2022-05-01,P-GRP,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,44378,160.88,0.9336,1.5684,1.5525,69602.49,41432.2,28170.3,-704.51
2022-05-01,P-GRP,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,24282,160.88,0.9336,1.5635,1.6088,37965.0,22670.35,15294.64,1101.05
2022-05-01,P-GRP,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,11293,160.88,0.9336,1.6809,1.7053,18982.5,10543.19,8439.31,275.85
2022-05-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,24514,160.88,0.9336,1.5707,1.5525,38504.86,22886.42,15618.45,-446.83
2022-05-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,12970,160.88,0.9336,1.6192,1.6088,21002.65,12109.63,8893.02,-135.07
2022-05-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,6072,160.88,0.9336,1.7293,1.7053,10501.33,5669.47,4831.86,-145.39
2022-05-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,49077,160.88,0.9336,1.5457,1.5525,75859.24,45818.94,30040.3,333.5
2022-05-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,26657,160.88,0.9336,1.5522,1.6088,41377.77,24887.43,16490.33,1508.8
2022-05-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,12425,160.88,0.9336,1.6651,1.7053,20688.88,11600.23,9088.65,500.27
2022-06-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,113833,182.16,0.9336,1.7389,1.7578,197946.33,106274.5,91671.83,2154.34
2022-06-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,58617,182.16,0.9336,1.842,1.8216,107970.73,54725.05,53245.68,-1193.58
2022-06-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,27654,182.16,0.9336,1.9521,1.9309,53985.36,25818.2,28167.16,-587.49
2022-06-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,75501,182.16,0.9336,1.7369,1.7578,131137.26,70488.11,60649.15,1582.42
2022-06-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,38553,182.16,0.9336,1.8553,1.8216,71529.41,35993.27,35536.15,-1300.9
2022-06-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,19688,182.16,0.9336,1.8165,1.9309,35764.71,18381.48,17383.22,2252.36
2022-06-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,55551,182.16,0.9336,1.7415,1.7578,96743.24,51862.77,44880.47,907.42
2022-06-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,29084,182.16,0.9336,1.8143,1.8216,52769.04,27153.52,25615.52,211.73
2022-06-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,14083,182.16,0.9336,1.8734,1.9309,26384.52,13148.77,13235.75,810.11
2022-06-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,23005,182.16,0.9336,1.7201,1.7578,39571.69,21478.2,18093.49,868.89
2022-06-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,12025,182.16,0.9336,1.7949,1.8216,21584.56,11226.95,10357.61,320.99
2022-06-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,5594,182.16,0.9336,1.9292,1.9309,10792.28,5222.75,5569.53,9.54
2022-06-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,98758,182.16,0.9336,1.7964,1.7578,177408.02,92200.7,85207.32,-3806.42
2022-06-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,52069,182.16,0.9336,1.8585,1.8216,96768.01,48611.7,48156.31,-1918.97
2022-06-01,P-GRN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,25473,182.16,0.9336,1.8994,1.9309,48384.0,23782.09,24601.91,802.75
2022-06-01,P-GRP,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,46527,182.16,0.9336,1.7239,1.7578,80208.28,43438.03,36770.25,1579.73
2022-06-01,P-GRP,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,24845,182.16,0.9336,1.7609,1.8216,43749.97,23195.95,20554.02,1508.96
2022-06-01,P-GRP,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,11540,182.16,0.9336,1.8955,1.9309,21874.98,10774.39,11100.6,408.89
2022-06-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,23588,182.16,0.9336,1.794,1.7578,42317.24,22021.77,20295.47,-853.19
2022-06-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,12249,182.16,0.9336,1.8843,1.8216,23082.13,11436.48,11645.66,-767.77
2022-06-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,5958,182.16,0.9336,1.9368,1.9309,11541.07,5563.25,5977.81,-35.0
2022-06-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,45601,182.16,0.9336,1.7834,1.7578,81324.26,42573.81,38750.45,-1163.46
2022-06-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,24141,182.16,0.9336,1.8374,1.8216,44358.69,22538.68,21820.01,-382.18
2022-06-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,11202,182.16,0.9336,1.9799,1.9309,22179.34,10458.26,11721.08,-549.3
2022-07-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,124552,155.59,0.9336,1.4834,1.5014,184766.13,116282.46,68483.67,2242.81
2022-07-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,63653,155.59,0.9336,1.5833,1.5559,100781.52,59426.71,41354.81,-1743.37
2022-07-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,30351,155.59,0.9336,1.6603,1.6493,50390.76,28335.92,22054.84,-333.85
2022-07-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,80676,155.59,0.9336,1.5051,1.5014,121423.12,75319.35,46103.77,-292.28
2022-07-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,42602,155.59,0.9336,1.5546,1.5559,66230.79,39773.39,26457.4,53.93
2022-07-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,20314,155.59,0.9336,1.6301,1.6493,33115.4,18966.02,14149.38,389.09
2022-07-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,62970,155.59,0.9336,1.4507,1.5014,91352.92,58788.81,32564.11,3193.0
2022-07-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,31159,155.59,0.9336,1.5992,1.5559,49828.87,29090.51,20738.36,-1347.8
2022-07-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,14713,155.59,0.9336,1.6933,1.6493,24914.43,13736.4,11178.03,-648.34
2022-07-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,23096,155.59,0.9336,1.5104,1.5014,34884.22,21562.52,13321.7,-206.73
2022-07-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,12389,155.59,0.9336,1.5357,1.5559,19027.76,11567.27,7460.49,249.79
2022-07-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,5801,155.59,0.9336,1.6398,1.6493,9513.88,5416.63,4097.24,54.89
2022-07-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,125580,155.59,0.9336,1.4707,1.5014,184687.93,117241.73,67446.19,3863.74
2022-07-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,65777,155.59,0.9336,1.5315,1.5559,100738.87,61410.34,39328.53,1605.12
2022-07-01,P-GRN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,30782,155.59,0.9336,1.6363,1.6493,50369.43,28738.26,21631.17,398.23
2022-07-01,P-GRP,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,55641,155.59,0.9336,1.5219,1.5014,84680.04,51946.62,32733.41,-1137.92
2022-07-01,P-GRP,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,29532,155.59,0.9336,1.564,1.5559,46189.11,27571.69,18617.42,-239.24
2022-07-01,P-GRP,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,14268,155.59,0.9336,1.6186,1.6493,23094.56,13321.07,9773.49,437.81
2022-07-01,P-PHX,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,31922,155.59,0.9336,1.4585,1.5014,46559.9,29803.01,16756.89,1370.19
2022-07-01,P-PHX,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,16227,155.59,0.9336,1.565,1.5559,25396.31,15149.76,10246.55,-148.33
2022-07-01,P-PHX,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,7765,155.59,0.9336,1.6352,1.6493,12698.16,7250.01,5448.14,109.38
2022-07-01,P-TOL,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,44504,155.59,0.9336,1.501,1.5014,66801.04,41549.5,25251.54,20.11
2022-07-01,P-TOL,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,23176,155.59,0.9336,1.5722,1.5559,36436.93,21637.17,14799.76,-377.3
2022-07-01,P-TOL,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,11580,155.59,0.9336,1.5732,1.6493,18218.46,10811.24,7407.22,880.17
2022-08-01,D-MEM,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,141107,136.11,0.9336,1.3293,1.3135,187571.15,131737.56,55833.6,-2232.45
2022-08-01,D-MEM,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,73247,136.11,0.9336,1.3968,1.3611,102311.54,68384.25,33927.29,-2613.81
2022-08-01,D-MEM,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,36144,136.11,0.9336,1.4153,1.4428,51155.77,33744.53,17411.24,992.32
2022-08-01,D-REN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,101240,136.11,0.9336,1.331,1.3135,134751.91,94517.97,40233.94,-1776.64
2022-08-01,D-REN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,54940,136.11,0.9336,1.3378,1.3611,73501.04,51292.79,22208.25,1278.97
2022-08-01,D-REN,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,25159,136.11,0.9336,1.4607,1.4428,36750.52,23488.5,13262.02,-451.88
2022-08-01,P-AUS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,78817,136.11,0.9336,1.3229,1.3135,104271.43,73583.99,30687.44,-747.72
2022-08-01,P-AUS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,40922,136.11,0.9336,1.3898,1.3611,56875.33,38204.98,18670.35,-1176.11
2022-08-01,P-AUS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,19782,136.11,0.9336,1.4375,1.4428,28437.66,18468.89,9968.77,103.78
2022-08-01,P-FRS,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,33503,136.11,0.9336,1.3479,1.3135,45157.33,31278.57,13878.77,-1152.2
2022-08-01,P-FRS,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,18703,136.11,0.9336,1.3169,1.3611,24631.27,17461.46,7169.81,825.88
2022-08-01,P-FRS,SUP-FRT3,QuickHaul Carriers,Freight (Diesel),Logistics,USA,Transactional,False,False,8767,136.11,0.9336,1.4047,1.4428,12315.64,8185.43,4130.21,333.95
2022-08-01,P-GRN,SUP-FRT1,Continental Freightways,Freight (Diesel),Logistics,USA,Strategic,False,True,148054,136.11,0.9336,1.2644,1.3135,187195.38,138223.9,48971.48,7268.81
2022-08-01,P-GRN,SUP-FRT2,RedRiver Logistics,Freight (Diesel),Logistics,USA,Preferred,False,True,76206,136.11,0.9336,1.3399,1.3611,102106.57,71146.64,30959.93,1618.46
