month,site_id,site_name,site_type,city,state,region,naics3,subsector,headcount,sqft,cost_category,cost_group,actual_usd,budget_usd,variance_usd,variance_pct
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,140884.34,148500.0,-7615.66,-5.13
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,119787.61,118800.0,987.61,0.83
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,122498.58,118800.0,3698.58,3.11
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,53460.0,59400.0,-5940.0,-10.0
2022-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44067.52,44550.0,-482.48,-1.08
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,147024.44,148500.0,-1475.56,-0.99
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,111740.68,118800.0,-7059.32,-5.94
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,115304.72,118800.0,-3495.28,-2.94
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,43302.6,59400.0,-16097.4,-27.1
2022-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,48344.93,44550.0,3794.93,8.52
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,161297.49,148500.0,12797.49,8.62
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,123022.78,118800.0,4222.78,3.55
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,111565.52,118800.0,-7234.48,-6.09
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,35866.87,59400.0,-23533.13,-39.62
2022-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,40698.19,44550.0,-3851.81,-8.65
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,153194.76,148500.0,4694.76,3.16
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,120102.75,118800.0,1302.75,1.1
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,117078.79,118800.0,-1721.21,-1.45
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,33145.2,59400.0,-26254.8,-44.2
2022-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44942.87,44550.0,392.87,0.88
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,138846.95,148500.0,-9653.05,-6.5
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,115537.79,118800.0,-3262.21,-2.75
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,112344.05,118800.0,-6455.95,-5.43
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,35866.87,59400.0,-23533.13,-39.62
2022-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,46088.44,44550.0,1538.44,3.45
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,155449.52,148500.0,6949.52,4.68
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,124223.46,118800.0,5423.46,4.57
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,120693.32,118800.0,1893.32,1.59
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,43302.6,59400.0,-16097.4,-27.1
2022-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45628.89,44550.0,1078.89,2.42
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,139854.38,148500.0,-8645.62,-5.82
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,110574.88,118800.0,-8225.12,-6.92
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,120981.2,118800.0,2181.2,1.84
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,53460.0,59400.0,-5940.0,-10.0
2022-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44681.42,44550.0,131.42,0.29
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,150866.15,148500.0,2366.15,1.59
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,121477.71,118800.0,2677.71,2.25
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,116344.62,118800.0,-2455.38,-2.07
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,63617.4,59400.0,4217.4,7.1
2022-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45210.03,44550.0,660.03,1.48
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1350000.0,1350000.0,0.0,0.0
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,252450.0,252450.0,0.0,0.0
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,150840.73,148500.0,2340.73,1.58
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,105331.37,118800.0,-13468.63,-11.34
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,112345.97,118800.0,-6454.03,-5.43
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,71053.13,59400.0,11653.13,19.62
2022-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45951.23,44550.0,1401.23,3.15
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,158155.46,153697.5,4457.96,2.9
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,124086.24,122958.0,1128.24,0.92
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,127979.93,122958.0,5021.93,4.08
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,76356.92,61479.0,14877.92,24.2
2023-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45970.75,46109.25,-138.5,-0.3
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,160070.87,153697.5,6373.37,4.15
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,116814.92,122958.0,-6143.08,-5.0
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,126628.82,122958.0,3670.82,2.99
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,73539.99,61479.0,12060.99,19.62
2023-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,48471.31,46109.25,2362.06,5.12
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,157782.01,153697.5,4084.51,2.66
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,117639.9,122958.0,-5318.1,-4.33
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,126012.06,122958.0,3054.06,2.48
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,65844.01,61479.0,4365.01,7.1
2023-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,49464.41,46109.25,3355.16,7.28
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,158231.82,153697.5,4534.32,2.95
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,113597.74,122958.0,-9360.26,-7.61
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,125864.54,122958.0,2906.54,2.36
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,55331.1,61479.0,-6147.9,-10.0
2023-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44521.89,46109.25,-1587.36,-3.44
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,155272.78,153697.5,1575.28,1.02
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,116616.36,122958.0,-6341.64,-5.16
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,122133.76,122958.0,-824.24,-0.67
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,44818.19,61479.0,-16660.81,-27.1
2023-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,49354.38,46109.25,3245.13,7.04
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,162933.75,153697.5,9236.25,6.01
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,113031.34,122958.0,-9926.66,-8.07
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,126932.71,122958.0,3974.71,3.23
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,37122.21,61479.0,-24356.79,-39.62
2023-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,47632.43,46109.25,1523.18,3.3
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,147953.41,153697.5,-5744.09,-3.74
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,116081.07,122958.0,-6876.93,-5.59
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,115888.32,122958.0,-7069.68,-5.75
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,34305.28,61479.0,-27173.72,-44.2
2023-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,49464.32,46109.25,3355.07,7.28
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,144391.75,153697.5,-9305.75,-6.05
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,123340.03,122958.0,382.03,0.31
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,128146.49,122958.0,5188.49,4.22
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,37122.21,61479.0,-24356.79,-39.62
2023-08-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,46719.2,46109.25,609.95,1.32
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,149236.64,153697.5,-4460.86,-2.9
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,116078.34,122958.0,-6879.66,-5.6
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,124338.83,122958.0,1380.83,1.12
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,44818.19,61479.0,-16660.81,-27.1
2023-09-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45114.11,46109.25,-995.14,-2.16
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,165616.05,153697.5,11918.55,7.75
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,118229.06,122958.0,-4728.94,-3.85
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,139952.25,122958.0,16994.25,13.82
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,55331.1,61479.0,-6147.9,-10.0
2023-10-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,46608.43,46109.25,499.18,1.08
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,149971.37,153697.5,-3726.13,-2.42
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,135626.02,122958.0,12668.02,10.3
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,128287.11,122958.0,5329.11,4.33
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,65844.01,61479.0,4365.01,7.1
2023-11-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,47710.39,46109.25,1601.14,3.47
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1397250.0,1397250.0,0.0,0.0
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,261285.75,261285.75,0.0,0.0
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,158116.76,153697.5,4419.26,2.88
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,119058.63,122958.0,-3899.37,-3.17
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,126602.76,122958.0,3644.76,2.96
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,73539.99,61479.0,12060.99,19.62
2023-12-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44498.88,46109.25,-1610.37,-3.49
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,156279.0,159076.91,-2797.91,-1.76
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,130631.97,127261.53,3370.44,2.65
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,118127.98,127261.53,-9133.55,-7.18
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,79029.41,63630.76,15398.65,24.2
2024-01-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,48837.53,47723.07,1114.46,2.34
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,163289.38,159076.91,4212.47,2.65
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,124799.87,127261.53,-2461.66,-1.93
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,137007.63,127261.53,9746.1,7.66
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,76113.89,63630.76,12483.13,19.62
2024-02-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45810.32,47723.07,-1912.75,-4.01
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,154832.79,159076.91,-4244.12,-2.67
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,132677.22,127261.53,5415.69,4.26
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,131266.72,127261.53,4005.19,3.15
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,68148.55,63630.76,4517.79,7.1
2024-03-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,44779.31,47723.07,-2943.76,-6.17
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,155759.57,159076.91,-3317.34,-2.09
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,130848.39,127261.53,3586.86,2.82
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,124791.33,127261.53,-2470.2,-1.94
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,57267.69,63630.76,-6363.07,-10.0
2024-04-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,48783.37,47723.07,1060.3,2.22
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,157328.61,159076.91,-1748.3,-1.1
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,127988.82,127261.53,727.29,0.57
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,122996.25,127261.53,-4265.28,-3.35
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,46386.83,63630.76,-17243.93,-27.1
2024-05-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,45693.71,47723.07,-2029.36,-4.25
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,IT & Systems,G&A,173817.5,159076.91,14740.59,9.27
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Travel & Entertainment,G&A,118480.21,127261.53,-8781.32,-6.9
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Professional Services,G&A,120034.61,127261.53,-7226.92,-5.68
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Utilities,G&A,38421.48,63630.76,-25209.28,-39.62
2024-06-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Other G&A,G&A,47420.26,47723.07,-302.81,-0.63
2024-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Salaries & Benefits,G&A,1446153.75,1446153.75,0.0,0.0
2024-07-01,O-BOS,Boston R&D,Office,Boston,MA,Northeast,,,120,38000,Facilities,G&A,270430.75,270430.75,0.0,0.0
